"Gene","Module"
"PLPP5",5
"PLPP6",3
"PLPP7",1
"PLPPR2",0
"PLPPR3",1
"PLRG1",0
"PLS1",3
"PLS3",1
"PLS3-AS1",0
"PLSCR1",11
"PLSCR2",1
"PLSCR4",0
"PLTP",10
"PLVAP",0
"PLXDC1",1
"PLXDC2",9
"PLXNA1",2
"PLXNA2",3
"PLXNA3",0
"PLXNA4",8
"PLXNB1",2
"PLXNB2",2
"PLXNB3",0
"PLXNC1",0
"PLXND1",0
"PM20D1",1
"PM20D2",0
"PMAIP1",0
"PMEL",1
"PMEPA1",0
"PMF1",0
"PMFBP1",1
"PML",10
"PMM1",1
"PMM2",0
"PMP22",0
"PMPCA",2
"PMPCB",0
"PMS1",3
"PMS2",3
"PMS2CL",0
"PMS2P1",3
"PMS2P10",3
"PMS2P12",29
"PMS2P2",0
"PMS2P3",0
"PMS2P4",0
"PMS2P5",0
"PMVK",0
"PNISR",1
"PNKD",9
"PNKP",0
"PNLDC1",1
"PNLIPRP3",1
"PNMA1",0
"PNMA2",0
"PNMA8A",0
"PNMA8B",0
"PNMA8C",1
"PNN",0
"PNO1",2
"PNP",0
"PNPLA1",1
"PNPLA2",1
"PNPLA3",2
"PNPLA4",3
"PNPLA6",2
"PNPLA7",1
"PNPLA8",1
"PNPO",3
"PNPT1",3
"PNRC1",1
"PNRC2",4
"POC1A",0
"POC1B",4
"POC1B-AS1",0
"POC1B-GALNT4",0
"POC5",19
"PODXL",2
"PODXL2",0
"POF1B",14
"POFUT1",2
"POFUT2",1
"POGK",1
"POGLUT1",0
"POGLUT2",8
"POGLUT3",3
"POGZ",1
"POLA1",3
"POLA2",0
"POLB",0
"POLD1",2
"POLD2",3
"POLD3",1
"POLD4",0
"POLDIP2",3
"POLDIP3",1
"POLE",0
"POLE2",8
"POLE3",0
"POLE4",2
"POLG",2
"POLG2",1
"POLG-DT",1
"POLH",0
"POLHP1",4
"POLI",0
"POLK",0
"POLL",0
"POLM",0
"POLN",1
"POLQ",1
"POLR1A",3
"POLR1B",3
"POLR1C",0
"POLR1D",0
"POLR1E",0
"POLR1F",3
"POLR1G",3
"POLR1H",2
"POLR2A",1
"POLR2B",31
"POLR2C",26
"POLR2D",3
"POLR2E",2
"POLR2F",0
"POLR2G",3
"POLR2H",1
"POLR2I",2
"POLR2J",2
"POLR2J2",0
"POLR2J3",0
"POLR2J4",15
"POLR2K",19
"POLR2L",2
"POLR2M",0
"POLR3A",0
"POLR3B",3
"POLR3C",0
"POLR3D",0
"POLR3E",0
"POLR3F",0
"POLR3G",3
"POLR3GL",3
"POLR3H",3
"POLR3K",2
"POLRMT",2
"POLRMTP1",0
"POM121",1
"POM121B",0
"POM121C",1
"POM121L9P",1
"POMC",0
"POMGNT1",1
"POMGNT2",2
"POMK",2
"POMP",0
"POMT1",0
"POMT2",2
"POMZP3",0
"PON2",20
"PON3",0
"POP1",0
"POP4",0
"POP5",2
"POP7",2
"POPDC2",0
"POPDC3",6
"POR",0
"PORCN",3
"POSTN",24
"POT1",0
"POT1-AS1",1
"POTEE",0
"POU2AF1",1
"POU2F1",0
"POU2F1-DT",1
"POU2F2",0
"POU2F3",1
"POU3F1",1
"POU4F1",0
"POU4F3",1
"POU5F1P5",0
"POU5F2",0
"POU6F1",5
"POU6F2",1
"PP2D1",0
"PPA1",2
"PPA2",2
"PPAN",2
"PPARA",6
"PPARD",1
"PPARG",1
"PPARGC1A",1
"PPARGC1B",0
"PPAT",2
"PPBPP2",1
"PPCDC",0
"PPCS",3
"PPDPF",0
"PPEF1",2
"PPEF2",1
"PPFIA1",1
"PPFIA2",0
"PPFIA3",1
"PPFIA4",0
"PPFIBP1",25
"PPFIBP2",1
"PPHLN1",0
"PPIA",3
"PPIAP22",0
"PPIAP30",12
"PPIAP41",15
"PPIAP51",1
"PPIAP53",0
"PPIB",0
"PPIC",3
"PPID",13
"PPIE",2
"PPIEL",1
"PPIF",2
"PPIG",0
"PPIH",0
"PPIHP1",1
"PPIL1",3
"PPIL2",3
"PPIL3",3
"PPIL4",13
"PPIL6",0
"PPIP5K1",0
"PPIP5K2",3
"PPL",4
"PPM1A",10
"PPM1B",3
"PPM1D",1
"PPM1E",1
"PPM1F",2
"PPM1F-AS1",0
"PPM1G",3
"PPM1H",0
"PPM1J",0
"PPM1J-DT",1
"PPM1K",0
"PPM1L",4
"PPM1M",0
"PPM1N",1
"PPME1",0
"PPOX",0
"PPP1CA",1
"PPP1CB",4
"PPP1CC",3
"PPP1R10",1
"PPP1R11",19
"PPP1R12A",1
"PPP1R12A-AS1",1
"PPP1R12B",0
"PPP1R12C",0
"PPP1R13B",1
"PPP1R13L",2
"PPP1R14B",0
"PPP1R14B-AS1",0
"PPP1R14BP3",6
"PPP1R14C",10
"PPP1R15A",1
"PPP1R15B",0
"PPP1R16A",2
"PPP1R16B",0
"PPP1R18",6
"PPP1R1C",5
"PPP1R2",0
"PPP1R21",7
"PPP1R26",2
"PPP1R26P1",0
"PPP1R27",1
"PPP1R32",1
"PPP1R35",0
"PPP1R35-AS1",1
"PPP1R36",1
"PPP1R37",2
"PPP1R3B",2
"PPP1R3C",1
"PPP1R3D",1
"PPP1R3E",2
"PPP1R3F",0
"PPP1R3G",0
"PPP1R7",3
"PPP1R8",3
"PPP1R9A",2
"PPP1R9A-AS1",1
"PPP1R9B",0
"PPP2CA",1
"PPP2CA-DT",1
"PPP2CB",1
"PPP2R1A",0
"PPP2R1B",2
"PPP2R2A",1
"PPP2R2D",0
"PPP2R3A",1
"PPP2R3C",0
"PPP2R5A",0
"PPP2R5B",10
"PPP2R5C",17
"PPP2R5CP",0
"PPP2R5D",3
"PPP2R5E",0
"PPP3CA",1
"PPP3CB",2
"PPP3CB-AS1",27
"PPP3CC",35
"PPP3R1",1
"PPP3R2",1
"PPP4C",0
"PPP4R1",0
"PPP4R1L",1
"PPP4R2",0
"PPP4R3A",0
"PPP4R3B",1
"PPP4R4",1
"PPP5C",3
"PPP5D1",1
"PPP6C",0
"PPP6R1",0
"PPP6R2",13
"PPP6R3",1
"PPRC1",0
"PPT1",3
"PPT2",3
"PPT2-EGFL8",1
"PPTC7",0
"PPWD1",0
"PQBP1",0
"PRADC1",0
"PRADC1P1",1
"PRAF2",0
"PRAG1",2
"PRAM1",0
"PRANCR",1
"PRB3",6
"PRC1",1
"PRC1-AS1",1
"PRCC",13
"PRCD",1
"PRCP",0
"PRDM1",2
"PRDM10",0
"PRDM11",0
"PRDM15",0
"PRDM16",1
"PRDM2",1
"PRDM4",35
"PRDM5",1
"PRDM6",1
"PRDM7",1
"PRDM8",0
"PRDX1",1
"PRDX1P1",1
"PRDX2",8
"PRDX3",2
"PRDX3P1",1
"PRDX3P2",1
"PRDX4",2
"PRDX5",3
"PRDX6",0
"PRDX6-AS1",0
"PREB",2
"PRECSIT",5
"PRELID1",1
"PRELID1P1",2
"PRELID2",20
"PRELID3A",0
"PRELID3B",2
"PRELP",1
"PREP",3
"PREPL",0
"PREX1",0
"PREX2",0
"PRG3",1
"PRG4",0
"PRH1",0
"PRH2",0
"PRICKLE1",0
"PRICKLE2",1
"PRICKLE2-AS3",1
"PRICKLE3",0
"PRIM1",3
"PRIM2",0
"PRIMPOL",3
"PRKAA1",3
"PRKAA2",0
"PRKAB1",0
"PRKAB2",3
"PRKACA",3
"PRKACB",0
"PRKAG1",1
"PRKAG2",0
"PRKAR1A",5
"PRKAR1B",2
"PRKAR1B-AS1",5
"PRKAR1B-AS2",1
"PRKAR2A",3
"PRKAR2A-AS1",0
"PRKAR2B",0
"PRKAR2B-AS1",1
"PRKCA",0
"PRKCA-AS1",1
"PRKCB",5
"PRKCD",0
"PRKCE",1
"PRKCE-AS1",1
"PRKCG",1
"PRKCH",0
"PRKCI",0
"PRKCIP1",1
"PRKCQ",0
"PRKCQ-AS1",0
"PRKCSH",2
"PRKCZ",17
"PRKCZ-AS1",1
"PRKD1",0
"PRKD2",0
"PRKD3",11
"PRKDC",2
"PRKG1",1
"PRKG1-AS1",0
"PRKG2",1
"PRKN",4
"PRKRA",0
"PRKRIP1",2
"PRKX",0
"PRKY",36
"PRLR",1
"PRMT1",2
"PRMT2",0
"PRMT3",3
"PRMT5",3
"PRMT5-AS1",1
"PRMT6",3
"PRMT7",2
"PRMT8",1
"PRMT9",3
"PRNCR1",1
"PRNP",1
"PROB1",0
"PROC",1
"PROCA1",1
"PROCR",0
"PRODH2",1
"PROK2",1
"PROM1",7
"PROM2",1
"PRORP",0
"PRORSD1P",0
"PROS1",0
"PROSER1",0
"PROSER2",0
"PROSER2-AS1",0
"PROSER3",0
"PROX1",17
"PROX1-AS1",1
"PROX2",1
"PROZ",0
"PRPF18",2
"PRPF19",0
"PRPF3",0
"PRPF31",2
"PRPF38A",13
"PRPF38AP2",5
"PRPF38B",0
"PRPF39",0
"PRPF4",3
"PRPF40A",3
"PRPF40B",0
"PRPF4B",1
"PRPF6",0
"PRPF8",3
"PRPH2",0
"PRPS1",1
"PRPS1P2",1
"PRPS2",0
"PRPSAP1",2
"PRPSAP2",0
"PRR11",0
"PRR12",0
"PRR13",0
"PRR14",0
"PRR14L",1
"PRR15",8
"PRR15L",0
"PRR16",6
"PRR19",3
"PRR22",0
"PRR29",24
"PRR29-AS1",1
"PRR3",3
"PRR34",0
"PRR34-AS1",0
"PRR4",6
"PRR5",0
"PRR5L",2
"PRR7",2
"PRR7-AS1",0
"PRR9",1
"PRRC1",1
"PRRC2A",0
"PRRC2B",0
"PRRC2C",0
"PRRG1",0
"PRRG2",0
"PRRG3",23
"PRRG4",0
"PRRT1",1
"PRRT1B",1
"PRRT3",1
"PRRT3-AS1",0
"PRRX1",0
"PRRX2",0
"PRSS12",0
"PRSS23",2
"PRSS27",1
"PRSS3",0
"PRSS35",12
"PRSS36",1
"PRSS37",1
"PRSS42P",1
"PRSS48",0
"PRSS51",6
"PRSS53",0
"PRSS8",1
"PRTFDC1",0
"PRTG",0
"PRUNE1",0
"PRUNE2",0
"PRX",1
"PRXL2A",7
"PRXL2B",2
"PRXL2C",0
"PSAP",1
"PSAPL1",1
"PSAT1",37
"PSD",1
"PSD2",1
"PSD3",0
"PSD4",0
"PSEN1",4
"PSEN2",1
"PSENEN",0
"PSIP1",0
"PSKH1",0
"PSMA1",2
"PSMA2",1
"PSMA2P1",1
"PSMA3",0
"PSMA3-AS1",1
"PSMA4",13
"PSMA5",0
"PSMA6",26
"PSMA6P1",29
"PSMA7",2
"PSMB1",26
"PSMB10",2
"PSMB2",5
"PSMB3",26
"PSMB4",26
"PSMB5",26
"PSMB6",5
"PSMB7",13
"PSMB8",2
"PSMB8-AS1",0
"PSMB9",3
"PSMC1",5
"PSMC1P1",0
"PSMC2",26
"PSMC3",26
"PSMC3IP",2
"PSMC4",5
"PSMC5",26
"PSMC6",1
"PSMD1",1
"PSMD10",2
"PSMD10P1",1
"PSMD11",5
"PSMD12",13
"PSMD13",0
"PSMD14",26
"PSMD2",26
"PSMD3",5
"PSMD4",19
"PSMD5",3
"PSMD6",26
"PSMD6-AS2",1
"PSMD7",0
"PSMD7-DT",1
"PSMD8",5
"PSMD8P1",1
"PSMD9",0
"PSME1",2
"PSME2",2
"PSME2P1",2
"PSME2P2",2
"PSME3",3
"PSME3IP1",3
"PSME4",1
"PSMF1",3
"PSMG1",3
"PSMG2",2
"PSMG3",1
"PSMG3-AS1",0
"PSMG4",0
"PSORS1C1",0
"PSPC1",0
"PSPC1-AS2",12
"PSPH",2
"PSPHP1",0
"PSPN",0
"PSRC1",0
"PSTK",1
"PSTPIP1",1
"PSTPIP2",0
"PTAFR",1
"PTAR1",0
"PTBP1",2
"PTBP1P",1
"PTBP2",1
"PTBP3",0
"PTCD1",0
"PTCD2",3
"PTCD3",2
"PTCH1",0
"PTCH2",1
"PTCHD1",6
"PTCHD3P2",0
"PTCHD4",0
"PTCSC1",1
"PTCSC2",1
"PTDSS1",0
"PTDSS2",2
"PTEN",7
"PTER",0
"PTGDR2",0
"PTGDS",0
"PTGER1",1
"PTGER3",6
"PTGER4",0
"PTGES",18
"PTGES2",2
"PTGES3",1
"PTGES3P1",4
"PTGES3P3",1
"PTGFR",0
"PTGFRN",3
"PTGIR",11
"PTGIS",7
"PTGR1",6
"PTGR2",0
"PTGS1",7
"PTGS2",2
"PTH1R",1
"PTHLH",1
"PTK2",0
"PTK2B",0
"PTK6",1
"PTK7",2
"PTMA",0
"PTMAP4",0
"PTMAP5",0
"PTMAP9",0
"PTMS",7
"PTOV1",3
"PTOV1-AS1",1
"PTOV1-AS2",0
"PTP4A1",0
"PTP4A2",3
"PTP4A2P1",0
"PTP4A2P2",1
"PTP4A3",1
"PTPA",2
"PTPDC1",1
"PTPMT1",3
"PTPN1",0
"PTPN11",0
"PTPN12",0
"PTPN13",0
"PTPN14",1
"PTPN18",0
"PTPN2",3
"PTPN20",0
"PTPN21",1
"PTPN22",1
"PTPN23",0
"PTPN2P2",1
"PTPN3",0
"PTPN4",1
"PTPN5",1
"PTPN6",1
"PTPN7",0
"PTPN9",0
"PTPRA",3
"PTPRB",0
"PTPRC",0
"PTPRD",7
"PTPRE",0
"PTPRF",2
"PTPRG",0
"PTPRG-AS1",1
"PTPRH",1
"PTPRJ",0
"PTPRK",0
"PTPRM",5
"PTPRN",2
"PTPRN2",0
"PTPRO",1
"PTPRQ",1
"PTPRR",1
"PTPRS",5
"PTPRT",1
"PTPRU",0
"PTPRZ1",1
"PTRH1",1
"PTRH2",0
"PTRHD1",5
"PTS",2
"PTTG1",1
"PTTG1IP",1
"PTX3",2
"PUDP",3
"PUF60",2
"PUM1",1
"PUM2",0
"PUM3",3
"PURA",1
"PURB",0
"PURG",1
"PUS1",2
"PUS10",0
"PUS3",0
"PUS7",3
"PUS7L",3
"PUSL1",2
"PVR",3
"PVT1",0
"PWP1",2
"PWP2",0
"PWRN1",1
"PWWP2A",0
"PWWP2B",2
"PWWP3A",2
"PWWP3B",0
"PXDC1",0
"PXDN",2
"PXDNL",1
"PXK",0
"PXMP2",0
"PXMP4",3
"PXN",3
"PXN-AS1",1
"PXT1",1
"PXYLP1",1
"PYCARD",8
"PYCR1",2
"PYCR2",3
"PYCR3",2
"PYGB",2
"PYGL",8
"PYGM",1
"PYGO1",0
"PYGO2",0
"PYM1",3
"PYROXD1",0
"PYROXD2",1
"PYY2",1
"PZP",1
"QARS1",0
"QDPR",3
"QKI",1
"QPCT",2
"QPCTL",0
"QRFP",0
"QRICH1",1
"QRICH2",3
"QRSL1",3
"QRSL1P3",1
"QSER1",2
"QSOX1",0
"QSOX2",2
"QTRT1",2
"QTRT2",31
"R3HCC1",0
"R3HCC1L",1
"R3HDM1",3
"R3HDM2",2
"R3HDM4",2
"RAB10",3
"RAB11A",1
"RAB11B",13
"RAB11B-AS1",0
"RAB11FIP1",1
"RAB11FIP1P1",9
"RAB11FIP2",0
"RAB11FIP3",14
"RAB11FIP4",1
"RAB11FIP5",0
"RAB12",10
"RAB13",2
"RAB14",1
"RAB15",7
"RAB17",1
"RAB18",1
"RAB1A",0
"RAB1AP1",1
"RAB1B",0
"RAB20",2
"RAB21",1
"RAB22A",1
"RAB23",2
"RAB24",2
"RAB26",0
"RAB27A",20
"RAB27B",0
"RAB28",25
"RAB28P5",1
"RAB29",3
"RAB2A",0
"RAB2B",1
"RAB30",0
"RAB30-DT",0
"RAB31",0
"RAB32",2
"RAB33A",1
"RAB33B",0
"RAB33B-AS1",1
"RAB34",0
"RAB35",0
"RAB36",0
"RAB37",1
"RAB38",0
"RAB39B",1
"RAB3A",1
"RAB3B",0
"RAB3C",17
"RAB3D",3
"RAB3GAP1",1
"RAB3GAP2",0
"RAB3IL1",0
"RAB3IP",9
"RAB40A",0
"RAB40AL",1
"RAB40B",1
"RAB40C",0
"RAB42",1
"RAB43",0
"RAB44",1
"RAB4A",2
"RAB4B",2
"RAB5A",1
"RAB5B",0
"RAB5C",0
"RAB5C-AS1",0
"RAB5IF",2
"RAB6A",3
"RAB6B",0
"RAB6C",29
"RAB7A",1
"RAB7B",4
"RAB8A",13
"RAB8B",1
"RAB9A",1
"RAB9B",1
"RABAC1",0
"RABEP1",13
"RABEP2",21
"RABEPK",3
"RABGAP1",1
"RABGAP1L",1
"RABGAP1L-AS1",1
"RABGAP1L-DT",1
"RABGAP1L-IT1",1
"RABGEF1",1
"RABGGTA",3
"RABGGTB",0
"RABIF",0
"RABL2A",0
"RABL2B",3
"RABL3",1
"RABL6",2
"RAC1",0
"RAC1P2",2
"RAC2",3
"RAC3",8
"RACGAP1",1
"RACK1",0
"RAD1",1
"RAD17",3
"RAD17P2",1
"RAD18",12
"RAD21",0
"RAD21-AS1",1
"RAD21L1",1
"RAD23A",0
"RAD23B",0
"RAD50",2
"RAD51",0
"RAD51AP1",0
"RAD51AP2",1
"RAD51-AS1",0
"RAD51B",0
"RAD51C",3
"RAD51D",3
"RAD52",0
"RAD54B",0
"RAD54L",1
"RAD54L2",0
"RAD9A",1
"RAD9B",1
"RADIL",1
"RAE1",1
"RAET1G",0
"RAET1L",12
"RAF1",1
"RAF1P1",6
"RAG1",1
"RAI1",1
"RAI14",25
"RAI1-AS1",1
"RAI2",1
"RALA",3
"RALB",3
"RALBP1",2
"RALGAPA1",0
"RALGAPA1P1",0
"RALGAPA2",7
"RALGAPB",3
"RALGDS",0
"RALGPS1",1
"RALGPS2",0
"RALY",3
"RALY-AS1",1
"RAMAC",0
"RAMACL",0
"RAMP1",1
"RAMP2",4
"RAMP2-AS1",3
"RAMP3",1
"RAN",0
"RANBP1",3
"RANBP10",0
"RANBP17",1
"RANBP2",0
"RANBP3",0
"RANBP3-DT",0
"RANBP3L",6
"RANBP6",3
"RANBP9",6
"RANGAP1",2
"RANGRF",0
"RANP1",1
"RAP1A",0
"RAP1B",1
"RAP1BL",0
"RAP1GAP",1
"RAP1GAP2",1
"RAP1GDS1",2
"RAP2A",0
"RAP2B",0
"RAP2C",0
"RAP2C-AS1",3
"RAPGEF1",0
"RAPGEF2",1
"RAPGEF3",0
"RAPGEF4",0
"RAPGEF5",4
"RAPGEF6",0
"RAPGEFL1",0
"RAPH1",0
"RAPSN",0
"RARA",0
"RARA-AS1",0
"RARB",0
"RARG",0
"RARRES1",0
"RARRES2",0
"RARS1",3
"RARS2",0
"RASA1",3
"RASA2",0
"RASA3",3
"RASA4B",0
"RASAL2",1
"RASAL2-AS1",1
"RASAL3",0
"RASD1",0
"RASD2",1
"RASEF",1
"RASGEF1A",1
"RASGEF1B",1
"RASGEF1C",1
"RASGRF1",1
"RASGRF2",0
"RASGRP1",0
"RASGRP2",1
"RASGRP3",0
"RASGRP4",1
"RASIP1",2
"RASL10A",0
"RASL10B",0
"RASL11A",0
"RASL11B",1
"RASL12",1
"RASSF1",2
"RASSF10",0
"RASSF2",2
"RASSF3",2
"RASSF4",7
"RASSF5",0
"RASSF6",1
"RASSF7",0
"RASSF8",0
"RASSF8-AS1",0
"RASSF9",17
"RAVER1",2
"RAVER2",0
"RB1",0
"RB1CC1",1
"RBAK",0
"RBBP4",2
"RBBP4P2",1
"RBBP4P5",1
"RBBP5",1
"RBBP6",1
"RBBP7",0
"RBBP8",4
"RBBP9",3
"RBCK1",10
"RBFA",3
"RBFOX2",0
"RBFOX3",1
"RBIS",0
"RBKS",1
"RBL1",8
"RBL2",0
"RBM10",0
"RBM12",0
"RBM12B",22
"RBM12B-AS1",2
"RBM14",3
"RBM14-RBM4",0
"RBM15",1
"RBM15-AS1",1
"RBM15B",0
"RBM17",2
"RBM17P1",6
"RBM18",0
"RBM19",0
"RBM20",1
"RBM22",2
"RBM22P2",1
"RBM23",1
"RBM24",1
"RBM25",0
"RBM26",13
"RBM26-AS1",0
"RBM27",0
"RBM28",0
"RBM3",6
"RBM33",2
"RBM34",0
"RBM38",19
"RBM38-AS1",1
"RBM39",1
"RBM4",0
"RBM41",0
"RBM42",2
"RBM43",34
"RBM44",1
"RBM45",1
"RBM47",1
"RBM48",1
"RBM4B",1
"RBM5",1
"RBM5-AS1",0
"RBM6",0
"RBM7",4
"RBM8A",0
"RBMS1",1
"RBMS1P1",0
"RBMS2",7
"RBMS3",0
"RBMS3-AS2",0
"RBMS3-AS3",0
"RBMX",0
"RBMX2",0
"RBMXL1",25
"RBP1",0
"RBP4",0
"RBP5",0
"RBP7",1
"RBPJ",6
"RBPMS",0
"RBPMS2",0
"RBPMS-AS1",1
"RBPMSLP",6
"RBSN",1
"RBX1",2
"RC3H1",1
"RC3H1-IT1",1
"RC3H2",3
"RCAN1",10
"RCAN3",0
"RCBTB1",0
"RCBTB2",1
"RCC1",1
"RCC1L",0
"RCC2",2
"RCC2P6",0
"RCC2P7",1
"RCCD1",0
"RCCD1-AS1",0
"RCE1",1
"RCHY1",0
"RCL1",31
"RCN1",1
"RCN2",0
"RCN3",2
"RCOR1",1
"RCOR2",0
"RCOR3",0
"RCSD1",0
"RDH10",1
"RDH10-AS1",1
"RDH11",3
"RDH12",1
"RDH13",2
"RDH14",0
"RDH5",1
"RDH8",1
"RDX",0
"REC114",1
"REC8",0
"RECK",0
"RECQL",0
"RECQL4",0
"RECQL5",0
"REELD1",1
"REEP1",0
"REEP2",1
"REEP3",11
"REEP4",2
"REEP5",2
"REEP6",0
"REL",1
"RELA",10
"RELA-DT",0
"RELB",10
"RELCH",0
"RELL1",11
"RELL2",0
"RELN",1
"RELT",1
"REM2",1
"REN",1
"RENBP",6
"RENO1",0
"REP15",0
"REPIN1",2
"REPIN1-AS1",4
"REPS1",0
"REPS2",0
"RER1",2
"RERE",6
"RERE-AS1",6
"RERG",0
"RESF1",11
"REST",0
"RET",1
"RETREG1",0
"RETREG2",6
"RETREG3",2
"RETSAT",3
"REV1",0
"REV3L",0
"REX1BD",0
"REXO1",3
"REXO2",3
"REXO4",3
"REXO5",0
"RFC1",3
"RFC2",2
"RFC3",1
"RFC4",8
"RFC5",0
"RFESD",1
"RFFL",4
"RFK",1
"RFLNA",2
"RFLNB",0
"RFNG",2
"RFPL1S",1
"RFPL3S",0
"RFPL4A",1
"RFPL4B",1
"RFT1",2
"RFTN1",1
"RFTN2",7
"RFWD3",0
"RFX1",0
"RFX2",0
"RFX3",0
"RFX3-AS1",1
"RFX5",25
"RFX7",34
"RFX8",1
"RFXANK",3
"RFXAP",3
"RGCC",0
"RGL1",0
"RGL2",0
"RGL3",0
"RGL4",0
"RGMA",1
"RGMB",0
"RGMB-AS1",0
"RGN",1
"RGP1",0
"RGPD1",0
"RGPD2",1
"RGPD4",0
"RGPD8",0
"RGS1",0
"RGS10",0
"RGS11",0
"RGS12",0
"RGS14",0
"RGS16",1
"RGS17",0
"RGS17P1",1
"RGS19",2
"RGS2",1
"RGS20",0
"RGS22",1
"RGS3",2
"RGS4",1
"RGS5",0
"RGS5-AS1",1
"RGS6",0
"RGS7",1
"RGS7BP",7
"RGS9",1
"RGSL1",22
"RHBDD1",3
"RHBDD2",0
"RHBDD3",21
"RHBDF1",4
"RHBDF2",2
"RHBDL1",1
"RHBDL2",0
"RHBDL3",1
"RHBG",1
"RHCE",1
"RHCG",0
"RHD",1
"RHEB",1
"RHEBL1",0
"RHEBP2",21
"RHNO1",2
"RHOA",0
"RHOA-IT1",0
"RHOB",2
"RHOBTB1",3
"RHOBTB2",0
"RHOBTB3",0
"RHOC",0
"RHOD",2
"RHOF",21
"RHOG",10
"RHOH",1
"RHOJ",10
"RHOQ",4
"RHOQ-AS1",1
"RHOQP1",12
"RHOT1",3
"RHOT2",2
"RHOU",11
"RHPN1",0
"RHPN1-AS1",0
"RHPN2",1
"RIBC1",1
"RIBC2",38
"RIC1",1
"RIC3",5
"RIC8A",2
"RIC8B",1
"RICTOR",6
"RIDA",3
"RIF1",0
"RIIAD1",1
"RILP",0
"RILPL1",2
"RILPL2",0
"RIMBP2",1
"RIMKLA",1
"RIMKLB",0
"RIMKLBP1",0
"RIMKLBP2",0
"RIMS1",1
"RIMS2",0
"RIMS3",1
"RIMS4",5
"RIN1",0
"RIN2",2
"RIN3",1
"RING1",0
"RINL",3
"RINT1",0
"RIOK1",3
"RIOK2",3
"RIOK3",0
"RIOX1",3
"RIOX2",3
"RIPK1",0
"RIPK2",2
"RIPK3",0
"RIPK4",2
"RIPOR1",0
"RIPOR2",7
"RIPOR3",1
"RIPOR3-AS1",1
"RIT1",1
"RIT2",1
"RITA1",2
"RLF",1
"RLIM",0
"RLIMP1",4
"RMC1",1
"RMDN1",3
"RMDN2",0
"RMDN2-AS1",1
"RMDN3",3
"RMI1",0
"RMI2",0
"RMND1",3
"RMND5A",1
"RMND5B",0
"RMRP",0
"RN7SKP11",1
"RN7SKP139",0
"RN7SKP150",0
"RN7SKP16",0
"RN7SKP203",0
"RN7SKP227",0
"RN7SKP23",1
"RN7SKP230",12
"RN7SKP255",1
"RN7SKP259",12
"RN7SKP268",0
"RN7SKP273",0
"RN7SKP64",9
"RN7SKP69",0
"RN7SKP80",0
"RN7SKP9",0
"RN7SKP95",0
"RN7SKP97",0
"RN7SL1",2
"RN7SL128P",16
"RN7SL141P",0
"RN7SL151P",2
"RN7SL15P",4
"RN7SL285P",1
"RN7SL3",0
"RN7SL336P",1
"RN7SL338P",1
"RN7SL34P",1
"RN7SL381P",1
"RN7SL396P",2
"RN7SL471P",0
"RN7SL472P",1
"RN7SL473P",1
"RN7SL4P",16
"RN7SL517P",0
"RN7SL558P",1
"RN7SL600P",1
"RN7SL608P",0
"RN7SL648P",4
"RN7SL674P",16
"RN7SL68P",0
"RN7SL749P",0
"RN7SL751P",0
"RN7SL752P",14
"RN7SL767P",0
"RN7SL778P",4
"RN7SL809P",1
"RN7SL81P",1
"RN7SL832P",1
"RN7SL834P",0
"RNA5SP108",0
"RNA5SP260",4
"RNA5SP44",0
"RNA5SP493",4
"RNASE1",4
"RNASE10",1
"RNASE6",0
"RNASE9",1
"RNASEH1",3
"RNASEH1-AS1",3
"RNASEH2B",0
"RNASEH2B-AS1",0
"RNASEH2C",2
"RNASEK",1
"RNASEL",0
"RNASET2",4
"RND1",2
"RND2",1
"RND3",1
"RNF10",1
"RNF103",1
"RNF103-CHMP3",1
"RNF11",1
"RNF111",1
"RNF112",1
"RNF113A",1
"RNF114",2
"RNF115",1
"RNF121",2
"RNF122",1
"RNF123",2
"RNF125",7
"RNF126",2
"RNF13",0
"RNF130",1
"RNF133",0
"RNF135",3
"RNF138",0
"RNF138P1",1
"RNF139",0
"RNF139-AS1",12
"RNF14",0
"RNF141",3
"RNF144A",4
"RNF144B",2
"RNF145",2
"RNF146",0
"RNF148",0
"RNF149",1
"RNF150",1
"RNF152",0
"RNF157",1
"RNF157-AS1",1
"RNF165",1
"RNF166",0
"RNF167",13
"RNF168",11
"RNF169",6
"RNF170",2
"RNF175",2
"RNF180",0
"RNF181",26
"RNF182",1
"RNF183",1
"RNF185",1
"RNF187",3
"RNF19A",0
"RNF19B",0
"RNF2",0
"RNF20",3
"RNF207",0
"RNF208",1
"RNF212",0
"RNF212B",0
"RNF213",0
"RNF213-AS1",1
"RNF214",3
"RNF215",0
"RNF216",0
"RNF216-IT1",4
"RNF216P1",0
"RNF217",0
"RNF217-AS1",33
"RNF220",0
"RNF224",1
"RNF225",0
"RNF227",1
"RNF24",6
"RNF25",0
"RNF26",0
"RNF31",0
"RNF32",1
"RNF32-AS1",1
"RNF34",1
"RNF38",5
"RNF39",0
"RNF4",0
"RNF40",0
"RNF41",8
"RNF44",3
"RNF5",0
"RNF5P1",0
"RNF6",1
"RNF7",0
"RNF8",1
"RNFT1",0
"RNFT1-DT",1
"RNFT2",0
"RNGTT",1
"RNGTTP1",1
"RNH1",2
"RNLS",0
"RNMT",1
"RNPC3",1
"RNPEP",2
"RNPEPL1",2
"RNPS1",0
"RNU11",0
"RNU1-1",0
